name,booth,website,address,overview,country,email,phone,halls,portal_url,portal_status,ebooth_url,source
Netrasemi Private Limited,718,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=340&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=703525&Nav=False,eventmap
NETWEB TECHNOLOGIES INDIA LIMITED,H6936,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=341&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697697&Nav=False,eventmap
NEW AGE INSUTRUMENTS AND MATERIALS PRIVATE LIMITED,H7633,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=342&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=694272&Nav=False,eventmap
NEXGEN POWER,1324,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=343&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=700927&Nav=False,eventmap
"NHK Spring Co., Ltd.",956,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=344&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=665269&Nav=False,eventmap
Nicomac Taikisha Cleanrooms Pvt. Ltd,266,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=345&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696070&Nav=False,eventmap
NIDEC ADVANCE TECHNOLOGY CORPORATION,H4305,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=346&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697335&Nav=False,eventmap
NIPPON EXPRESS (SOUTH ASIA & OCEANIA) PTE. LTD.,423,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=347&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696321&Nav=False,eventmap
Nippon Fusso India Pvt. Ltd.,H4108,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=348&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696420&Nav=False,eventmap
NIPPON SANSO INDIA PRIVATE LIMITED,1468,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=349&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=665366&Nav=False,eventmap
"NIPPON THOMPSON CO., LTD.",356,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=350&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=665163&Nav=False,eventmap
NISSEI CORPORATION,H5614,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=351&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696370&Nav=False,eventmap
Nitta Corporation India Pvt Ltd,576,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=352&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=693544&Nav=False,eventmap
Nitto Denko India Pvt Ltd,566,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=353&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=665204&Nav=False,eventmap
NITTO KOHKI India Pvt Ltd,H4623,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=354&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697397&Nav=False,eventmap
NMTronics India Pvt. Limited,1546,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=355&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=664844&Nav=False,eventmap
NSW Automation Sdn Bhd,1428,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=356&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=698141&Nav=False,eventmap
Numelo Technologies,H4511,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=357&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=698912&Nav=False,eventmap
NYXSES INDIA PRIVATE LIMITED,H4511,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=358&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=698539&Nav=False,eventmap
Ohara Optical (M) Sdn Bhd,H4819,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=359&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697059&Nav=False,eventmap
OKAMOTO INDIA PRIVATE LIMITED,H5733,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=360&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696680&Nav=False,eventmap
OKAYA & CO. INDIA PRIVATE LIMITED,H6918,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=361&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697338&Nav=False,eventmap
"Okins Electronics Co., Ltd",H4923,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=362&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=695234&Nav=False,eventmap
Om Logistics Supply Chain Private Limited India,H6128,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=363&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697308&Nav=False,eventmap
OneSystems Technologies Pte. Ltd.,1138,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=364&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=698107&Nav=False,eventmap
Onto Innovation,1170,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=365&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=665312&Nav=False,eventmap
Onyx Robotic and Automation Pvt Ltd,H6016,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=366&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696637&Nav=False,eventmap
Oriental Motor (India) Private Limited India,H4202,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=367&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696180&Nav=False,eventmap
ORISSA COMPUTER APPLICATION CENTRE,346,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=368&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=683666&Nav=False,eventmap
Oxford Instruments INDIA Pvt. Ltd.,H6621,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=369&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697280&Nav=False,eventmap
PADMINI INNOVATIVE MARKETING SOLUTIONS PVT.LTD,H6433,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=370&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=693888&Nav=False,eventmap
Panam Engineers Limited,371,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=371&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=698599&Nav=False,eventmap
Pandit Deendayal Energy University Gandhinagar,H4221,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=372&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=701800&Nav=False,eventmap
Park Systems India Pvt Ltd,969,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=373&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=665267&Nav=False,eventmap
Parker Hannifin India Pvt Ltd,H6613,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=374&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696344&Nav=False,eventmap
PEMTRON Corporation,466,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=375&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696161&Nav=False,eventmap
Pfeiffer Vacuum (India) Private Limited,945,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=376&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=664649&Nav=False,eventmap
Picotech Solutions Pte Ltd,1024,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=377&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=698111&Nav=False,eventmap
PILLAR Corporation,175,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=378&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=693527&Nav=False,eventmap
Plug and Play Kyoto / Kyoto City,H7535,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=379&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697727&Nav=False,eventmap
Pophen Technology India Pvt Ltd,H3605,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=380&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696470&Nav=False,eventmap
Power Cube Semi,1324,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=381&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=700924&Nav=False,eventmap
Praj HiPurity Systems Ltd,H6424,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=382&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697485&Nav=False,eventmap
Prama Instruments Pvt Ltd,H7523,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=383&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696673&Nav=False,eventmap
Primionics Pvt. Ltd.,H4524,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=384&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=695060&Nav=False,eventmap
Ptw Semiconductor India Private Limited,H4502,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=385&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=703460&Nav=False,eventmap
PURITECH NOIDA PVT LTD,770,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=386&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=665240&Nav=False,eventmap
PVA TePla AG,676,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=387&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=693548&Nav=False,eventmap
QES MECHATRONIC SDN BHD,1424,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=388&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=698139&Nav=False,eventmap
Quantel Global Pte Ltd,1033,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=389&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=698081&Nav=False,eventmap
QVI India Private Limited,H6626,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=390&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697285&Nav=False,eventmap
Raana Semiconductors Pvt Ltd,H6024,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=391&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=693787&Nav=False,eventmap
RAHUL FERROMET & ENGINEERING PVT. LTD.,H7318,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=392&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697202&Nav=False,eventmap
RAJASTHAN METAL SMELTING CO.,H6328,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=393&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=693852&Nav=False,eventmap
Ramaiah Academy Foundation,H7623,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=394&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696676&Nav=False,eventmap
Rapid Global Business Solution (I) Pvt Ltd.,470,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=395&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696162&Nav=False,eventmap
Raychemrpg,H6326,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=396&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=693850&Nav=False,eventmap
Rayvector Technologies Pvt Ltd,H4111,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=397&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696665&Nav=False,eventmap
RCMPA POLISHING TECH PVT LTD,H3717,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=398&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=694700&Nav=False,eventmap
Reserved,,,,,,,,633|634,,no-portal-listed,,eventmap
Resonac Corporation,1562,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=399&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696063&Nav=False,eventmap
Rieco Industries Ltd,H4821,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=400&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=695188&Nav=False,eventmap
"RIKEN KEIKI Co., Ltd.",172,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=401&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696067&Nav=False,eventmap
RIR Power Electronics Limited,H6805,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=402&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697082&Nav=False,eventmap
RMM and ASSOCIATES,H4624,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=403&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=695103&Nav=False,eventmap
ROECHLING INDUSTRIAL INDIA PRIVATE LIMITED,H6421,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=404&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697481&Nav=False,eventmap
ROKKO Systems Pte Ltd,1233,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=405&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=698101&Nav=False,eventmap
"ROOTS CO., LTD",H7221,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=406&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697146&Nav=False,eventmap
ROTAREX,870,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=407&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=665258&Nav=False,eventmap
Roxtec India Pvt. Ltd.,H6126,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=408&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697307&Nav=False,eventmap
Sagar Speciality Chemicals Private Limited,H3018,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=409&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=694393&Nav=False,eventmap
Sahasra Semiconductor Private Limited,753,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=410&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697557&Nav=False,eventmap
Sainor labs,H5822,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=411&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697125&Nav=False,eventmap
SAM PRODUCTS PVT LTD,H7319,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=412&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697203&Nav=False,eventmap
SAM Technologies,H4307,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=413&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697336&Nav=False,eventmap
Samco Inc.,1576,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=414&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=693559&Nav=False,eventmap
"Samil Tech Co., LTD.",778,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=415&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=693553&Nav=False,eventmap
Sams Advanced Climatic Technologies Pvt. Ltd,H5826,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=416&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=693763&Nav=False,eventmap
Sandisk India Device Design Centre Private Limited,1145,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=417&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=664709&Nav=False,eventmap
Sangir Plastics Private Limited,H3016,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=418&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=694391&Nav=False,eventmap
Sartorius India Pvt. Ltd.,H4807,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=419&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697479&Nav=False,eventmap
SARVTEK,H4817 / H4511,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=420&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=695185&Nav=False,eventmap
SASTRA Deemed University,H7635,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=422&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697728&Nav=False,eventmap
Sawant Process Solutions Private Limited,H4822,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=423&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=695189&Nav=False,eventmap
SB TECH Corporation,262,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=424&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696301&Nav=False,eventmap
Schneeberger India Pvt. Ltd,1668,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=425&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=665402&Nav=False,eventmap
Scientific Research Instruments Company Pvt Ltd,H7013,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=426&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696441&Nav=False,eventmap
SCREEN SPE Singapore Pte. Ltd.,334,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=427&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=664956&Nav=False,eventmap
Search Result,,,,,,,,633|634,,no-portal-listed,,eventmap
SEBA Inc.,H5721,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=428&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697123&Nav=False,eventmap
SEICO HI-PURITY TUBES PVT. LTD.,H7219,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=429&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697199&Nav=False,eventmap
SEMI Booth,H5248,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=430&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697730&Nav=False,eventmap
Semi-Conductor Laboratory,H3602,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=433&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697781&Nav=False,eventmap
SEMICON FAB TECHNOLOGIES PRIVATE LIMITED,H4511,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=431&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=698540&Nav=False,eventmap
Semicon Speciality Gases Pvt Ltd,H7326,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=432&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=694171&Nav=False,eventmap
SEMICONMART TECHNOLOGY PRIVATE LIMITED,H5318,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=434&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=695406&Nav=False,eventmap
Semics Inc.,H5821,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=435&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697124&Nav=False,eventmap
SEMITRONIX SOLUTIONS LLP,H7333,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=436&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=694176&Nav=False,eventmap
Sensesemi Technologies Pvt Ltd,H4511,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=437&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=698686&Nav=False,eventmap
SENSOFAR - TECH,378,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=438&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=693537&Nav=False,eventmap
SET CORPORATION SA,H7218,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=439&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697198&Nav=False,eventmap
SFE GROUP (INDIA) PVT. LTD.,H7613,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=440&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697311&Nav=False,eventmap
SGS INDIA PRIVATE LIMITED,H7311,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=441&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697497&Nav=False,eventmap
SHAVO TECHNOLOGIES PVT LTD,H4214,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=442&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696275&Nav=False,eventmap
Shilpa Pharma Lifesciences Limited,276,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=443&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=693533&Nav=False,eventmap
Shimizu Corporation India Pvt. ltd.,H5736,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=444&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697689&Nav=False,eventmap
Shin-Etsu Polymer India pvt ltd,H5726,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=445&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=693749&Nav=False,eventmap
SHREE VISHWAKARMA,H7226,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=446&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=694139&Nav=False,eventmap
SiCSem Private Limited,816,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=447&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=664437&Nav=False,eventmap
SignOff Semiconductors,H6133,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=448&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696784&Nav=False,eventmap
Silicon Creations,H5729,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=449&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=693750&Nav=False,eventmap
SIMCO Global Technology & Systems Ltd.,1476,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=450&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=665585&Nav=False,eventmap
Singapore Precision Engineering and Technology Association (SPETA),1023,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=451&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=698119&Nav=False,eventmap
SMC Corporation (India) Pvt. Ltd.,246,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=452&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=695980&Nav=False,eventmap
"Smiths Interconnect, a Molex company",H3323,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=453&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=694530&Nav=False,eventmap
Society for Information Display,H5605,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=454&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=696551&Nav=False,eventmap
Sojitz Corporation,H4021,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=455&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=697475&Nav=False,eventmap
Specmax Technologies Pte Ltd,1034,,,,,,,633|634,,,https://expo.semi.org/india2026/Public/eBooth.aspx?IndexInList=456&FromPage=Exhibitors.aspx&ParentBoothID=&ListByBooth=true&BoothID=698096&Nav=False,eventmap
